"id","ep_num","segment","title","role","text"
2140074,214,7,"CHEF AID","description","A TV shows a reporter in front of the courthouse. The boys are at Cartman's house, watching the report. Cartman is eating Cheesy Poofs, as usual"
2140075,214,7,"CHEF AID","REPORTER","And so, on this fifteenth day of what is considered to be the most important trial of the day, Johnny Cochran has appeared to defend Capitalist Records. The question now is, will Cochran use his famous ""Chewbacca"" defense?"
2140076,214,7,"CHEF AID","CARTMAN","What's a Chewbacca defense?"
2140077,214,7,"CHEF AID","KYLE","I don't know."
2140078,214,7,"CHEF AID","STAN","That's what Cochran used in the O.J. Simpson trial."
2140079,214,7,"CHEF AID","CARTMAN","God-damned, I hate that Cochran guy. If he was here in front of me, I'd be like, ""Ay! You stupid son of a bitch, you d-. I b-. I'ma I'm gonna kick you in the nuts!"""
2140080,214,7,"CHEF AID","KYLE","I'm sure that would scare the hell out of him, Cartman."
2140081,214,7,"CHEF AID","KYLE'S FATHER","And so, in summation, ladies and gentlemen of the jury, you've heard the version of my client's song recorded over twenty years ago. You've heard the EXACT SAME song produced by these cheats in the past month . I'd say it's pretty much an open-and-shut case. Make the right decision. Thank you.  I've got 'em."
2140082,214,7,"CHEF AID","JUDGE MOSES","Mr. Johnny Cochran, your closing arguments."
2140083,214,7,"CHEF AID","COCHRAN","Ladies and gentlemen of this supposed jury, Chef's attorney would certainly want you to believe that his client wrote ""Stinky Britches"" ten years ago. And they make a good case. Hell, I almost felt pity myself. But ladies and gentlemen of this supposed jury, I have one, final, thing I want you to consider.  Ladies and gentleman, this is Chew-bacca. Chewbacca is a Wookie from the planet Kashyyyk, but Chewbacca LIVES on the planet Endor. Now think about that. That does NOT MAKE SENSE."
2140084,214,7,"CHEF AID","KYLE'S FATHER","Damn it!"
2140085,214,7,"CHEF AID","CHEF","What?"
2140086,214,7,"CHEF AID","KYLE'S FATHER","He's using the Chewbacca defense!"
2140087,214,7,"CHEF AID","COCHRAN","Why would a Wookie, an eight-foot tall Wookie, want to live on Endor, with a bunch of two-foot tall Ewoks? That does NOT MAKE SENSE!  But more important, you have to ask yourself: What does this have to do with this case? Nothing. Ladies and gentlemen, it has nothing to do with this case! It does NOT MAKE SENSE! Look at me. I'm a lawyer defending a major record company, and I'm talkin' about Chewbacca! Does that make sense? Ladies and gentlemen, I am not making any sense! None of this makes sense! And so you have to remember, when you're in that jury room deliberatin' and conjugatin' the Emancipation Proclamation,  does it make sense? No! Ladies and gentlemen of this supposed jury, it does NOT MAKE SENSE! If Chewbacca lives on Endor, you must acquit! The defense rests."
2140088,214,7,"CHEF AID","JUDGE MOSES","Oh-kay then."
2140089,214,7,"CHEF AID","CARTMAN","Wow, he's good."
2140090,214,7,"CHEF AID","REPORTER","In a teary-eyed courtroom, Johnny Cochran has just finished his closing arguments, and, as was anticipated, he did use the Chewbacca defense  Whether or not it worked, is up to the jury to decide."
2140091,214,7,"CHEF AID","JUDGE MOSES","How find you, the jury?"
2140092,214,7,"CHEF AID","JURY FOREMAN","We find the defendant, Jerome ""Chef"" McElroy, guilty as charged."
2140093,214,7,"CHEF AID","SOME OBSERVERS","Ooo."
2140094,214,7,"CHEF AID","KYLE'S FATHER","Woops."
2140095,214,7,"CHEF AID","CHEF","Woops?!"
2140096,214,7,"CHEF AID","JUDGE MOSES","Mr. Chef, you've been found guilty of harassing a major record label. The full fee of $2 million will be handed over within twenty-four hours."
2140097,214,7,"CHEF AID","CHEF","Do I look like I have $2 million?"
2140098,214,7,"CHEF AID","JUDGE MOSES","Well, you have twenty-four hours to find it, or else you'll have to go to jail. For eight million years!"
2140099,214,7,"CHEF AID","BAILIFF","Uh, sir, it's for four years."
2140100,214,7,"CHEF AID","JUDGE MOSES","Oh. Sorry. You'll go to jail for four years."
2140101,214,7,"CHEF AID","CHEF","This can't be happening!"
2140102,214,7,"CHEF AID","STAN","Oh no, dude. Chef's gonna go to jail."
2140103,214,8,"CHEF AID","description","Chef's house. Everything is being repossessed. He has more than one sofa. He's leafing through a ""Memories"" photo album. Mr. Big Record Producer enters"
2140104,214,8,"CHEF AID","MR. BIG RECORD PRODUCER","And that chair, too. I want that chair."
2140105,214,8,"CHEF AID","CHEF","Ey, that's my favorite chair!"
2140106,214,8,"CHEF AID","MR. BIG RECORD PRODUCER","You heard the judge: since you lost the case, I can seize whatever I want to pay my legal fees.  Yeah, take that water cooler, too."
2140107,214,8,"CHEF AID","STAN","Hello there, Chef."
2140108,214,8,"CHEF AID","CHEF","Hey, children."
2140109,214,8,"CHEF AID","KYLE","What's goin' on?"
2140110,214,8,"CHEF AID","CHEF","Children, that record company guy is takin' all my belongings. And if I don't come up with $2 million, I'm goin' to jail."
2140111,214,8,"CHEF AID","STAN","Well, don't worry. We came over to cheer you up."
2140112,214,8,"CHEF AID","KYLE","Yeah. Ready, Cartman?"
2140113,214,8,"CHEF AID","CARTMAN","Ready!"
2140114,214,8,"CHEF AID","I will do the German daunce for you.",""
2140115,214,8,"CHEF AID","It's fun and gay and tra-la-la",""
2140116,214,8,"CHEF AID","I hope you will enjoy my daunce",""
2140117,214,8,"CHEF AID","Feedly-I feedly-I ay.",""
2140118,214,8,"CHEF AID","""Would you like some sauerkraut",""
2140119,214,8,"CHEF AID","German boy, German boy?""",""
2140120,214,8,"CHEF AID","""Yes I'd like some sauerkraut.",""
2140121,214,8,"CHEF AID","CHEF","Okay okay, childrem, thank you very much. I feel much better."
2140122,214,8,"CHEF AID","STAN","You do?"
2140123,214,8,"CHEF AID","CHEF","Sure, sure. Just please, stop."
2140124,214,8,"CHEF AID","CARTMAN","See? I told you guys it would work."
2140125,214,8,"CHEF AID","KYLE","What's that, dude?"
2140126,214,8,"CHEF AID","CHEF","This? This is my photo album of all my times in the rock business."
2140127,214,8,"CHEF AID","KYLE","Did you ever know any famous people?"
2140128,214,8,"CHEF AID","CHEF","Did I?  Janis Joplin, the Beatles, Elton John. I got to travel all around the world, hangin' out with bands, goin' to lavish parties , lovin' many, many women ."
2140129,214,8,"CHEF AID","CARTMAN","What's that?"
2140130,214,8,"CHEF AID","CHEF","Nothin' . Anyway-"
2140131,214,8,"CHEF AID","MR. BIG RECORD PRODUCER","Take that, too."
2140132,214,8,"CHEF AID","CHEF","Heeyy! That has no monetary value! What the hell are you takin' that for?"
2140133,214,8,"CHEF AID","MR. BIG RECORD PRODUCER","I can take whatever I want."
2140134,214,8,"CHEF AID","CHEF","Well, I have twenty-four hours to come up with your money! That's the law!"
2140135,214,8,"CHEF AID","MR. BIG RECORD PRODUCER","I AM ABOVE THE LAW!  I told you not to mess with me!"
2140136,214,8,"CHEF AID","CHEF","That does it! You know what I'm gonna do? I'm gonna raise that $2 million, but I'm NOT gonna use it to pay you back! I'm goin' to use it to hire Johnny Cochran myself, and sue you!"
2140137,214,8,"CHEF AID","MR. BIG RECORD PRODUCER","You wouldn't."
2140138,214,8,"CHEF AID","CHEF","Watch me! Now, GET THE FUDGE OUT OF MY HOUSE!"
2140139,214,9,"CHEF AID","description","Mr. Garrison's house. Mr. Twig lies in bed"
2140140,214,9,"CHEF AID","MR. GARRISON","Hoh, I brought you some more juice, Mr. Twig. Are you feeling any better? Huh-I don't know who would want to hurt you like this, but I promise nobody will ever hurt you again, ever.  Mr.- Mr. Twig? Are you okay? Mr.- Mr. Twig? AAAAA! MR. TWIG IS BROKEN IN HALF!! WHO DID THIS?! YOU WON'T GET AWAY WITH THIS, YOU BASTARDS!!"
2140141,214,10,"CHEF AID","description","Chef's house. The boys are still visiting. Chef is on the phone"
2140142,214,10,"CHEF AID","CHEF","Okay. Thank you, Mr. Cochran.  Well, Johnny Cochran will take my case if I can pay his legal fee: $2 million."
2140143,214,10,"CHEF AID","STAN","Hey, why don't you ask all those famous people you used to know for money? They're rich."
2140144,214,10,"CHEF AID","CHEF","Oh, they wouldn't remember me. All I did was cook for them."
2140145,214,10,"CHEF AID","KYLE","You can raise $2 million, dude. We'll help you."
2140146,214,10,"CHEF AID","CHEF","Uh I appreciate that, children, but raisin' $2 million is not an easy thng to do.  My only hope is to whore myself to every woman in town.  Wish me luck, children."
2140147,214,10,"CHEF AID","STAN","Agh. We've gotta help him, dude."
2140148,214,10,"CHEF AID","KYLE","Yeah but, but how?"
2140149,214,10,"CHEF AID","STAN","Come on. Maybe those rock stars will remember Chef. Let's go pay them a visit!"
2140150,214,11,"CHEF AID","description","The boys take an AA plane to England, where they look for Elton John"
2140151,214,11,"CHEF AID","KYLE","Whoa, dude, this house is huge!"
2140152,214,11,"CHEF AID","STAN","Yeah, it's bigger than Cartman's ass!"
2140153,214,11,"CHEF AID","CARTMAN","No it isn't, you guys."
2140154,214,11,"CHEF AID","BUTLER","Can I help you?"
2140155,214,11,"CHEF AID","CARTMAN","We've come to raise money for our friend, Chef.  Would you like a Nilla Crunchy, or a Snacky Cake?"
2140156,214,11,"CHEF AID","KYLE","Are you Elton John?"
2140157,214,11,"CHEF AID","BUTLER","No, I'm one of his butlers."
2140158,214,11,"CHEF AID","KYLE","Ogh. Then what the hell are we talking to you for?! Come on, guys.  Hi. Are you Elton John?"
2140159,214,11,"CHEF AID","ELTON","Sir Elton John. I was knighted, you know."
2140160,214,11,"CHEF AID","KYLE","We're trying to raise money for our school chef."
2140161,214,11,"CHEF AID","CARTMAN","We have Chocolate Noogies, and Nilla Crunchies-"
2140162,214,11,"CHEF AID","ELTON","I'm sorry. Bu' I'm not a big candy bar fan."
2140163,214,11,"CHEF AID","CARTMAN","What?!"
2140164,214,11,"CHEF AID","STAN","Could you buy a couple anyway? Our friend, Chef is really-"
2140165,214,11,"CHEF AID","ELTON","Chef! You mean, 'Chef' Chef?"
2140166,214,11,"CHEF AID","KYLE","Yeah, dude."
2140167,214,11,"CHEF AID","STAN","Wow, do you remember him?"
2140168,214,11,"CHEF AID","ELTON","Of course! I haven't seen him in so long. I remember when I first met him. It was about 25 years ago. I was just a struggling musician , and couldn't get a break."
2140169,214,11,"CHEF AID","ELTON",""
2140170,214,11,"CHEF AID","Oh oh, you're my cheddar cheese girl",""
2140171,214,11,"CHEF AID","You're soft but firm, and you go well with wine",""
2140172,214,11,"CHEF AID","Oh oh, cheddar cheese girl",""
2140173,214,11,"CHEF AID","Cheddar, cheddar cheese girl",""
2140174,214,12,"CHEF AID","description","people boo and start throwing food at him. He goes backstage"
2140175,214,12,"CHEF AID","CHEF","Hey, Elton. Don't feel so down, baby. Have some of my Scottish haggis. It'll cheer you up."
2140176,214,12,"CHEF AID","ELTON","Thanks, Chef. I just don't understand what my music is missing."
2140177,214,12,"CHEF AID","CHEF","Look, Elton. You are a great singer, but a retarded monkey could write better lyrics."
2140178,214,12,"CHEF AID","ELTON","I really thought I had it this time with ""Cheddar Cheese Girl."""
2140179,214,12,"CHEF AID","CHEF","What you need is a guy to write realy good lyrics for you. I know a guy named Bernie Taupin who's workin' at Moth Burger right now. I'll give him a call."
2140180,214,12,"CHEF AID","ELTON","That's a great idea!"
2140181,214,12,"CHEF AID","CHEF","And Elton. Why don't you get yourself some new threads? You know. Some slick trousers and shit."
2140182,214,12,"CHEF AID","ELTON","And so I got Bernie to write my lyrics. And if it wasn't for Chef, I would never've had a career in music."
2140183,214,12,"CHEF AID","STAN","So will you buy some of our candy bars to help him out?"
2140184,214,12,"CHEF AID","ELTON","Yes, of course. I'll buy three Crispy Yum-Yums."
2140185,214,12,"CHEF AID","CARTMAN","Three Crispy Yum-Yums."
